timestamp,tweet_text,username,all_hashtags,followers_count
2021-10-23 16:04:21+00:00,b'@Indiawaltonbflo @CynthiaNixon Because Sex &amp; the City totally qualifies you for politics. \xf0\x9f\x99\x84 You people are a bad joke.',b'JLuebs24',[],61
2021-10-23 16:04:19+00:00,b'A new low in Andhra politics. https://t.co/TdZintXWVC',b'rajkarsewak',[],2908
2021-10-23 16:04:19+00:00,"b'Quebec reports 451 new COVID-19 cases, four deaths as hospitalizations drop https://t.co/lTIH7eyFab'",b'thestaredmonton',[],55537
2021-10-23 16:04:18+00:00,"b""Gallup: Biden's 11-Point Approval Drop Most of Any President Since WWII https://t.co/WF3n275itF via @Newsmax""",b'BergeronMarti',[],1396
2021-10-23 16:04:17+00:00,"b""You can't watch a simple toy reveal without woke politics being injected into it.  #HasbroPulseCon2021 #HasbroPulseCon""",b'KnightWing19',"['HasbroPulseCon2021', 'HasbroPulseCon']",1589
2021-10-23 16:04:14+00:00,"b'We are speaking of two different mindsets that are not limited to politics or religious matters, but everything. They are however not enemies per se. I myself am a crossover and try not to moralize.'",b'LilouandJohn',[],2408
2021-10-23 16:04:14+00:00,"b'The pope calls his three T\xe2\x80\x99s\xe2\x80\x94""tierra, techo, trabajo""\xe2\x80\x94sacred rights. The slogan has become a battle cry for social justice and minimum living standards around the world. https://t.co/TpNjEmCZj2'",b'AbbabeBlake',[],148
2021-10-23 16:04:13+00:00,"b'Open SmartNews and read ""January 6 defendant spoke at far-right rally attended by Proud Boys, despite court order against associating with the group"" here: https://t.co/GIhgt4ViV0  To read it on the web, tap here: https://t.co/iVD9gLoLlQ'",b'Rose52413',[],28438
2021-10-23 16:04:12+00:00,"b""Donald Trump attacks 'lowlife' Meghan McCain after she recalled a 'weird' midnight phone call from him and described Ivanka as a 'funeral crasher' https://t.co/DaDUsM0thf  These two r ATTENTION Hoe's Thumper is a Bag of\xf0\x9f\x92\xa9, Meghan is nothing liven on Daddys Name,U were both FIRED!""",b'bmckelvy',[],361
2021-10-23 16:04:12+00:00,b'@StephanieKelton Why do the people paid to know about politics know so little about it?',b'GavidDreybeard',[],37
2021-10-23 16:04:12+00:00,b'Keep going. Get to the bottom of the rot and the people behind the rot. And engage a legal suit against DOJ and FBI. https://t.co/QRCHmvdK5H',b'spegums',[],110
2021-10-23 16:04:09+00:00,"b'Democrats move to finalize new \xe2\x80\x98billionaire\xe2\x80\x99 tax proposal, targeting 700 wealthiest Americans as key source of revenue for spending plan https://t.co/lrkOolltnR'",b'stefan231',[],223
2021-10-23 16:04:08+00:00,"b""about an hour in, and I'll say this much: it's one of the most visually impressive sci-fi movies you'll ever see. the actual plot has never really grabbed me (it's a lot of politics and religion) but I could enjoy this movie just for the audio/visual experience. https://t.co/QiJM0Ode8h""",b'scottEmovienerd',[],85041
2021-10-23 16:04:04+00:00,"b""Gallup: Biden's 11-Point Approval Drop Most of Any President Since WWII | https://t.co/pAI6meDByM  I don\xe2\x80\x99t understand how we carry-on acting as if #JoeBiden\xe2\x80\x99s fit for duty as President/Commander-in-Chief  https://t.co/Yqb8RJ6ZTw""",b'FlecksLake',['JoeBiden'],9
2021-10-23 16:04:04+00:00,"b""It's too lite on the politics and ends up making even less sense than Lynch if you think too hard about it. The narrative is like the cinematography flat, uncomplicated and boring like Game of Thrones in Space but just the scenes with Houses Tyrrell and Martell.""",b'Gavhuds',[],334
2021-10-23 16:04:04+00:00,b'QUESTION:\xf0\x9f\xa4\x94  Should Alec Baldwin GO TO \xf0\x9f\x9a\xa8\xf0\x9f\x91\xae\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8fPRISON?  #AlecForPrison #trump #pence #daca #ccp #bigtech #BTC #Bitcoin #politics #tech #joebiden #creepyjoe #democrats #republicans $AMC #Mueller #bolton #kamala #manchin #pelosi #schumer #psaki',b'CompetitivTech',"['AlecForPrison', 'trump', 'pence', 'daca', 'ccp', 'bigtech', 'BTC', 'Bitcoin', 'politics', 'tech', 'joebiden', 'creepyjoe', 'democrats', 'republicans', 'Mueller', 'bolton', 'kamala', 'manchin', 'pelosi', 'schumer', 'psaki']",1
2021-10-23 16:04:03+00:00,"b'@Socialist2222 @mamamoose05 @shannonsnow34 @JDCocchiarella Where were you when tRump said that? It was in 2019 at a press for vaping. \xe2\x80\x9cShe\'s got a son - together - that\'s a beautiful young man, and she feels very very strongly about it."" https://t.co/f5XtTMdSmW'",b'TeriMKelley',[],173
2021-10-23 16:04:03+00:00,"b'1.66m Border arrests set record with more on the way A caravan of thousands from Haiti, Central and South America has gathered near the Mexican border - where there has already been a record 1.66m arrests in the past year. What can be done... https://t.co/uTu3rGpRC4 #Video #USRC https://t.co/wbwf6KR9ZU'",b'USRealityCheck',"['Video', 'USRC']",79224
2021-10-23 16:04:03+00:00,"b""Meghan McCain Isn't Ruling Out Running for Office One Day: 'Intriguing to Me'  https://t.co/WghhgeHSMc""",b'people',[],7614952
2021-10-23 16:04:00+00:00,b'ICYMI: Providing parents paid leave is a royal flush. https://t.co/bcroOcskoe',b'CAPAction',[],88993
2021-10-23 16:03:59+00:00,"b'\xf0\x9f\x92\x8a\xf0\x9f\xa7\xb5Keir Starmer is in a pickle over drugs policy.   Several of his shadow cabinet, Scottish Labour figures, Sadiq Khan and lots of members are pro reform. But Starmer, an ex-DPP, is trying to pivot Labour to be tough on crime before the next election. https://t.co/CSaD9AkxAV'",b'Tony_Diver',[],8647
2021-10-23 16:03:59+00:00,b'@Jezzerat @InternetHippo I remember realizing his politics sucked in 2003 but watched anyway for the panel until I realized a few years later that I really didn\xe2\x80\x99t care about Ben Affleck and Larry Kudlow arguing over Iran policy',b'Dr_Nifkin',[],592
2021-10-23 16:03:58+00:00,"b'@geezy_pete Ooooo, yuck. Politics on a perfectly good sports tweet'",b'GigsandSwigs',[],1600
2021-10-23 16:03:55+00:00,"b""@C_Jackson719 @OC_Scanner @devyitup Also Trump isn't politics. He's just Trump lol""",b'JessieRae47',[],156
2021-10-23 16:03:55+00:00,"b'Oh, look, another day, another position from @erinotoole on one of the most defining moral and public health issues of our time.  It\xe2\x80\x99s quite a look when even @fordnation has adopted a more evidence-based policy than Erin.  #cdnpoli #vaccineswork  https://t.co/Ps0CBMnSYE'",b'tylermeredith',"['cdnpoli', 'vaccineswork']",11344
2021-10-23 16:03:53+00:00,"b'If anyone is looking to explain what Irony is to their kids, please  consider this article #Voterfraud @TomiLahren @ACTBrigitte @DonaldJTrumpJr @mtgreenee @laurenboebert  https://t.co/unZ0oPf9zi'",b'gottosayit',['Voterfraud'],1517
2021-10-23 16:03:51+00:00,"b""I will buy you a flower if you would just follow Colin Powell into the sunset.  Donald Trump (yet again) proves there's no bottom with his Colin Powell statement - CNNPolitics https://t.co/xba8NOr7NQ""",b'jeff_thunder',[],571
2021-10-23 16:03:49+00:00,"b'Joe Biden, frequent Delaware vacationer, doesn\xe2\x80\x99t have time for your stupid border https://t.co/0rVXpX7sq6'",b'stefan231',[],223
2021-10-23 16:03:46+00:00,"b'Come watch the literal future of politics (other young people and me) discuss redistricting, which should be at the top of your list of ""important things that I don\'t do enough about."" Link: https://t.co/WhVN8tGFFr https://t.co/9k6ejwFVgm'",b'KaelenPerrochet',[],78
2021-10-23 16:03:44+00:00,"b""@SarcasticCupcak @Ejmiller25 @mviser @AshleyRParker @CarissaWolf What???? Double standards in politics???  NOOOOOO.... couldn't be...""",b'IronMik22884225',[],52
2021-10-23 16:03:44+00:00,b'\xe2\x80\x9cKeep politics out of sports!!! \xe2\x80\xa6. Unless it\xe2\x80\x99s OUR politics\xe2\x80\x9d https://t.co/3Mw7iuEMI7',b'NewLacCity',[],421
2021-10-23 16:03:43+00:00,"b""Well the first song's mix is done, shot some video today and After Effects is busy metling the icecaps rotobrushing it all.  This may take a while....  #music #comedy #politics #parody #pop #soundtrack""",b'TheRemoans',"['music', 'comedy', 'politics', 'parody', 'pop', 'soundtrack']",9
2021-10-23 16:03:42+00:00,b'I Was Wrong About Joe Manchin https://t.co/YKzlZi4RuO',b'wanuga',[],450
2021-10-23 16:03:40+00:00,b'@RonFilipkowski So many Republicans treat politics like a game show. Wonder why.',b'gimleteyeLA',[],1154
2021-10-23 16:03:40+00:00,"b""@DrVoetsek @Jonathan_Witt @DawieScholtz I'm interested to know how people, who evidently are so good at reading tea leaves, that they can apparently tell what your politics are based on an expression. Are expressions now racist too?""",b'saffer_ca',[],234
2021-10-23 16:03:39+00:00,"b'@sarajaynestaten @samstein There\'s never a bad time for the government to stop lying about committing political assassinations. ""But itll make people trust in politics less""  ... good'",b'crownedking411',[],35
2021-10-23 16:03:39+00:00,"b""It's Pakistan vs india tomorrow. Politics is such that we seldom witness that clash. Tomorrow is different. #T20WorldCup https://t.co/3mFgZkfUib""",b'hlubizer',['T20WorldCup'],4596
2021-10-23 16:03:38+00:00,"b'@fjafjan @drtinnyyinyang @DavidDTSS True, if the complaint is about him not being funny because of leftist politics I\'d probably lead off with his bit about social media being awful and basically cataloging our lives. ""It\'s the Stasi for the angry birds generation!"" Would get a laugh out of conservatives I bet.'",b'YourHostJoe',[],65
2021-10-23 16:03:38+00:00,b'@brianbeutler @ThePlumLineGS The signal was flashed a long time ago.  https://t.co/T9V2XZZjeO',b'HalliShowQuotes',[],1885
2021-10-23 16:03:35+00:00,b'@MrPhallicFruit @mason_garry One of the Stonewall founders https://t.co/CM1IrXCaNT',b'SandyG678',[],93
2021-10-23 16:03:35+00:00,"b""Trump has been 'bad-mouthing' Kevin McCarthy and questioning if he should be speaker: report https://t.co/BhWD57kmcd https://t.co/RryjhtfJ1p""",b'Politics_PR',[],217933
2021-10-23 16:03:33+00:00,"b""Hindus hounded in Bangladesh.  Not one human rights activist condemns. No award wapsi either. Appeasement politics has crossed all 'Lakshman Rekhas'! #SaveBangladeshiHindus https://t.co/vSEwmc00ZU,,,""",b'GovindP43087385',['SaveBangladeshiHindus'],104
2021-10-23 16:03:33+00:00,b'Biden Claims No Time to Visit Border Despite 24 Trips to Delaware https://t.co/sVldQPCtin via @BreitbartNews',b'Eloise93833941',[],4243
2021-10-23 16:03:31+00:00,b'Inside Politics: PM accused of \xe2\x80\x98wilful negligence\xe2\x80\x99 as Covid plan B ruled out https://t.co/1w8EbR56hb',b'indypremium',[],3887
2021-10-23 16:03:30+00:00,"b""@whatintheope somehow despite saying nothing about politics you managed to piss off tankie twitter so you're doing something right.""",b'XelaPhila',[],57
2021-10-23 16:03:29+00:00,b'Council leaders to decide whether to take Welcome to Yorkshire into public sector control https://t.co/GlCWJ9c1Dw',b'JMDuggan2',[],2
2021-10-23 16:03:29+00:00,b'New post: BAHAMAS-POLITICS- Former Prime Minister not seeking to be nominated to lead opposition party https://t.co/Mg4Zi66jEs',b'cananewsonline2',[],244
2021-10-23 16:03:26+00:00,b'@1adydada If you think that you have a lot to learn about politics',b'Pablo2Wavvy',[],359
2021-10-23 16:03:23+00:00,b'These are the 9 House Republicans who voted to hold Steve Bannon in contempt of Congress.  https://t.co/syDHZc62l8',b'SunilKumarAus',[],3471
2021-10-23 16:03:23+00:00,"b'Democrats move to finalize new \xe2\x80\x98billionaire\xe2\x80\x99 tax proposal, targeting 700 wealthiest Americans as key source of revenue for spending plan https://t.co/WTVPcyVjyC'",b'chrrybmb81',[],26
2021-10-23 16:03:21+00:00,b'The Nazi School Uni\xc3\xb3n admit they were wrong and apologize to Republican Parents who are fed up with fake CRT and other freak show events pushed by the left in public schools. https://t.co/k0rDMc9vKI',b'RoyRuehle',[],1415
2021-10-23 16:03:20+00:00,b'The interesting thing about #NewWorldMMO   is the politics between not only Factions but also companies within the same faction or opposition faction.   Peace Treaties and Truces are a thing between companies of opposing factions but can be broken as they are verbal only.',b'SamWitts2',['NewWorldMMO'],2884
2021-10-23 16:03:18+00:00,"b""@willburtwt I don't understand the politics of Twitter I just have the piggy because mans got cancer and I wanna support, pls-""",b'Cl3ARSkyze',[],4
2021-10-23 16:03:18+00:00,b'I literally have no hope for the future of this country/mitigating the climate crisis and I\xe2\x80\x99m so disillusioned at the state of politics in this country. Just absolute shit. Capitalism is soooo fucked like why is it legal for corporations to control politicians??',b'joew00d42',[],566
2021-10-23 16:03:16+00:00,b'@carolecadwalla @campbellclaret Labour can\xe2\x80\x99t be bothered with the serious business of opposition and the Tories like all the money Mr Putin is pushing their way.  Politics in this country is in the most lamentable state imaginable.',b'essexismyhome',[],10
2021-10-23 16:03:14+00:00,b'@Charlyf_81 So masks are for signalling your politics rather than a health intervention?',b'FranWalters15',[],220
2021-10-23 16:03:13+00:00,b'@B52Malmet @matthewamiller Jim Jordon is king of the distraction theory of politics!!! Always changes the subject to the border no matter the subject being discussed.',b'KrcTheodora',[],47
2021-10-23 16:03:11+00:00,"b'Another loser, if there were not enough already in the Republican Party.  https://t.co/2O5tIO5i8g'",b'democraticbear',[],17093
2021-10-23 16:03:08+00:00,"b'Afghan evacuee charged with rape in Montana, governor says, demanding resettlement halt | Fox News https://t.co/m2mOSOe1c0'",b'Dbargen',[],112383
2021-10-23 16:03:07+00:00,"b""\xe2\x81\xa6@POTUS\xe2\x81\xa9 IS A POS! Report: Joe Biden Builds 'Wall' Around His Delaware Beach House, Makes America Pay for It https://t.co/WiNJYVIEPa""",b'TAJWeinberg',[],73
2021-10-23 16:03:06+00:00,"b""@pinhead466 @DarJackson63 Tony, I know far more about both the law and politics than you do. trump has been a failure at everything he has ever done. I truly feel sorry for you that you can't or won't see it. Thankfully, many Americans did see his failures.""",b'ZyxGT1',[],245
2021-10-23 16:03:05+00:00,"b""On this week's Capitol Cast: Illinois Supreme Court ruling on gun rights, efforts to repeal the state's Parental Notice of Abortion law, and continuing efforts to redraw congressional district lines. https://t.co/vdF7VhFJpX""",b'Pantagraph',[],13850
2021-10-23 16:03:04+00:00,"b""@HuffPost As a white guy that at 1 time cared,  I now no longer give a shit about the racial gripes of anyone. It's all been clouded by politics. There is money to be made, power to be grabbed, and race based perks to be gained with the identity politics grift. Cry all you want. Idgaf""",b'Retail_Revenge1',[],79
2021-10-23 16:03:03+00:00,"b""Trump is 'hungry' to go head-to-head against Biden for president and can only be stopped by a 'prison sentence': former advisor https://t.co/fw3oafA9D4  He'd be better off grabbing a burger and shutting his mouth""",b'Darlene51494601',[],0
2021-10-23 16:03:02+00:00,"b'.  Welcome to the Dark Ages, redux . . .  .  Scientist\xe2\x80\x98s Talk Canceled over Expert Diversity, \xe2\x80\x98Citational Justice\xe2\x80\x98 https://t.co/0MzcrMxXbv via @BreitbartNews'",b'AAmericanboat',[],4806
2021-10-23 16:03:01+00:00,"b'@Constantcorner @taslimanasreen Such a dangerous politics that successfully eliminating Hindus from Afganistan,  Pakistan,  kashmir,  Bangladesh.  And one single reason'",b'AmiBharatiya',[],89
2021-10-23 16:03:00+00:00,b'@cotedesure @pleizar Your consistent name-calling/making it personal and your sophomoric identity politics analysis makes you indistinguishable from the Bernie Bros you keep condemning. We\xe2\x80\x99re just discussing an election campaign. Knock off the insults. And calm down.',b'cfthepodcast',[],1374
2021-10-23 16:02:58+00:00,"b""and here is one from last year  https://t.co/gjTTFPi3iO    'AAP Can Go Left or Right, Wherever the Solution Lies': Party's Social Media Chief""",b'Leila38_',[],143
2021-10-23 16:02:57+00:00,b'Communal attacks won\xe2\x80\x99t stop until political parties stop using religion in politics: Shujan | The Daily Star https://t.co/HRznu9G65r',b'roopen',[],370
2021-10-23 16:02:53+00:00,b'Thank you @GillianMacMSP (who is health spokesperson for the @scottishgreens MSP group) for adding some more clarity and context to this discussion.  https://t.co/PSMZTuKMZv',b'lornaslater',[],25986
2021-10-23 16:02:52+00:00,"b""@OsborneSlieve @CapersColly @sinnfeinireland @MaryLouMcDonald @PearseDoherty It doesn't who she voted for. This is a family hurting so leave the party politics aside""",b'teh_goat',[],281
2021-10-23 16:02:51+00:00,b'@HalliKannadiga other platforms for ppl who enjoy other things...twitter is only for politics...i mean u can find politicians on twitter only...',b'ugramveeram123',[],12285
2021-10-23 16:02:49+00:00,b'Report: State Department Says 363 Americans Still Trapped in Afghanistan https://t.co/mG07Fdl10K via @BreitbartNews',b'Eloise93833941',[],4243
2021-10-23 16:02:49+00:00,"b'Well said.  ""Yet the anger also demonstrates how a political party or cause often needs an enemy, a target of vilification that can unite its adherents \xe2\x80\x94 and, in this case, one refracted through the harshness, norm-breaking and vulgarity of the Trump era."" https://t.co/R7hdh4evve'",b'ksmg',[],2788
2021-10-23 16:02:47+00:00,"b'\xe2\x80\x98No business plan, just vibes\xe2\x80\x99: Experts dismiss Donald Trump\xe2\x80\x99s new social network as \xe2\x80\x98extremely high risk\xe2\x80\x99 #SmartNews  https://t.co/vuIqahG4Fp'",b'Megresistor',['SmartNews'],5608
2021-10-23 16:02:47+00:00,"b'@Masterge77 @happyroadkill As part of the younger generation (older gen Z not younger gen Z, there\'s a HUGE difference) i grew up noticing flaws in everything. Religion, Politics, Sexuality,etc. I reached a point where I say: ""who cares? As long as you dont actively hurt someone, including you.""'",b'DontchaWorryB',[],9
2021-10-23 16:02:45+00:00,"b""National School Boards Association apologizes for comparing parents to 'domestic terrorists' https://t.co/xbwqi2y7BD via @JustTheNews""",b'judyannaggie',[],5614
2021-10-23 16:02:43+00:00,"b'January 6 defendant spoke at far-right rally attended by Proud Boys, despite court order against associating with the group https://t.co/n2Y0NG4r23 #SmartNews'",b'lukastyle',['SmartNews'],1637
2021-10-23 16:02:40+00:00,b'@La_Mystery_Lady @xtnw @SemperMosaddegh @LunaOi_VN How about not looking for sex in politics? Is that too difficult? https://t.co/kETB5VTAcz',b'TankieHorde',[],214
2021-10-23 16:02:39+00:00,"b""@HodrosRyan Oof. I can't imagine any engineers or techs knowingly compromising a design for politics. Enough goes wrong from miscommunication/inexperience. Operations are easier to compromise by policy.""",b'ShannonEichorn',[],3788
2021-10-23 16:02:38+00:00,"b""Lorna Slater is right: drugs aren't inherently dangerous but demonising them is. https://t.co/NpCa1ZN455""",b'scottishgreens',[],67623
2021-10-23 16:02:38+00:00,b'i am the furthest thing from some kind of expert organizer or strategist but i have spent the barest minimum amount of time in climate justice movements and community activism and a whole lot of people who get paid to write about climate politics have not and boy does it show',b'papa_rosh',[],4044
2021-10-23 16:02:37+00:00,"b""Nevada man charged with voter fraud, accused of casting ballot using dead wife's name https://t.co/gxgIPLIauc @FoxNews""",b'AIIAmericanGirI',[],101900
2021-10-23 16:02:37+00:00,"b'@indydunn78 @thehill @TheHillOpinion No\xe2\x80\xa6 \xe2\x80\x98the defense of religious freedom\xe2\x80\x99 is the main topic\xe2\x80\xa6  And it\xe2\x80\x99s currently being used to defend &amp; excuse behavior that is irrational &amp; detrimental to progress, society, health, environment, human &amp; animal rights, politics, equality, &amp; representation.  #FuckOff'",b'RetroGeoff',['FuckOff'],224
2021-10-23 16:02:34+00:00,b'Who are the Democrats running for New York governor in 2022? https://t.co/ePyj8VmUYz via @CityAndStateNY',b'marcaweiss',[],263
2021-10-23 16:02:34+00:00,b'ABVP shaped by career in student politics and helped me attain the best version of myself.   Welcomed ABVP Assam State Joint Organising Secretary Sri Neeraj Choudharkar  ji at my home.   His dedication and vision for the service of nation is really inspiring.  ABVP LONG LIVE https://t.co/JaK4omOxMq',b'digbijoydhar',[],200
2021-10-23 16:02:30+00:00,"b""@ChicagoKennedy From what I can see, his politics suck, but my point here is free college, not Jon Cooper. Disagree with that perspective of not negotiating with terrorists though. It's the exact same line Capitalist Imperialists use to justify their interventionist militarism over diplomacy.""",b'ProPeace97',[],5659
2021-10-23 16:02:25+00:00,"b'40% reserved tickets for women, vig deal in mainstream politics. @INCIndia has never failed to amaze! https://t.co/eHUkztyhWy'",b'karan_hind',[],102
2021-10-23 16:02:25+00:00,b'Cataracts are the third leading cause of blindness today.  Politics and religion remain the top two.',b'cchazmo222',[],10330
2021-10-23 16:02:24+00:00,"b'#SaveBangladeshiHindus  @MamataOfficial  @PrernaMedia @UNHumanRights @BJP4India Why r u silent Mammata didi for the massacre of innocent Hindus in Bangladesh? Stop appeasement  politics ,otherwise your dream of becoming a national leader will go in vain. https://t.co/UL7pRrd3Xb'",b'charanj68761093',['SaveBangladeshiHindus'],258
2021-10-23 16:02:22+00:00,"b'The sooner the better.  \xe2\x80\x9cCanadians deserve to see their House of Commons return immediately to address these issues,\xe2\x80\x9d Mr. O\xe2\x80\x99Toole states in the letter. \xe2\x80\x9cCanadians have spoken and returned a minority Parliament. That Parliament must get to work.\xe2\x80\x9d  https://t.co/TQll1E1iBb'",b'DanAlbas',[],13420
2021-10-23 16:02:18+00:00,b'@senseandsensib2 @GrahamJ18821678 @odysseushogfafr @tim_carey1 Islands are by definition cut off from each other. There are links between the islands for 1000s of years but they still are different. Canada and USA are not offshore islands of a continent. Yanks cannot claim all America as USA. They have different politics culture history etc.',b'orwell4ever',[],12461
2021-10-23 16:02:17+00:00,"b'Thinking about the cultural implications of if instead of American politics being brought into the contemporary era through Hibernian clan politic, it was formed through whatever reta%#ded Polacks do.'",b'wisedingbat',['ded'],249
2021-10-23 16:02:14+00:00,"b""@OinkQuack @SayNoToSino Haven't you read politics and history? You're reading pirated books, aren't you?""",b's9cQIsaiZbykec5',[],2
2021-10-23 16:02:14+00:00,"b'\xe2\x80\x9cThe situation is getting worse inside Burma, both from a humanitarian point of view, from a security point of view, in terms of the economy and the lack of progress on the politics,\xe2\x80\x9d U.S. State Department Counselor Derek Chollet told The Associated Press in an interview.'",b'mir_sidiquee',[],3025
2021-10-23 16:02:12+00:00,"b'""But angering progressives might not be a problem for Sinema.According to newly filed campaign finance reports, Sinema has found a fresh source of support in recent weeks: GOP rainmakers.""If this isn\'t an argument for taking money out of politics, I don\'t know what is.#TaxTheRich https://t.co/UTbk7Hlw3Y'",b'SelkieCatJoy',['TaxTheRich'],5669
2021-10-23 16:02:12+00:00,b'#JoeBiden #WhiteHouse #USA #climate #vaccination #Covidioten #BreakingNews #BREAKING #Politics   35a_Aims of the Papacy\xc2\xa0 Liberty of Conscience Threatened Great Controversy (1911) Ellen G. White https://t.co/rGtQC7RmC6 35b https://t.co/SGknEe4qQH https://t.co/A1FcVsSE0l https://t.co/uOZmmtiake',b'TimeIsFinishing',"['JoeBiden', 'WhiteHouse', 'USA', 'climate', 'vaccination', 'Covidioten', 'BreakingNews', 'BREAKING', 'Politics']",2211
2021-10-23 16:02:12+00:00,b'FYI: #CA water supply faces critical #cyber threat! #HACTAct protects #US #cyber infrastructure by ENDING immunity for foreign #hackers. @RepRaulRuizMD prevent the next #cyber disruption w/@RepColinAllred @RepJackBergman &amp; HR 1607 #HACTAct! @USATODAY  https://t.co/Vr3rM3qtjW',b'Am4Transparency',"['CA', 'cyber', 'HACTAct', 'US', 'cyber', 'hackers', 'cyber', 'HACTAct']",775
2021-10-23 16:02:10+00:00,"b'@JakeMGrumbach 100% agree with characterization of current anti polarization types. I lean on Piketty\xe2\x80\x99s second book as a source of dark hope. As in, current white race politics is legacy of industrial rev starting in Europe and colonization. But it\xe2\x80\x99s not by def\xe2\x80\x99n a necessary feature \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'",b'good2epic',[],69
2021-10-23 16:02:07+00:00,"b""What's in, and what's out, as Democrats reshape Biden bill https://t.co/zN9eW6N4R5 I'll tell what's in &amp;out. Donald Trump will be back in and the Demo-rats will be out.""",b'marcusm59504192',[],29
2021-10-23 16:02:06+00:00,"b'What makes it a State Park? What makes it Historic? Culture? Absolutley NOT!!! MONEY, POLITICS &amp; PARASITES DO!!! MORE equipment &amp; personnel here ornamental gardening than at many artificial real State Parks touted as preserving environment? https://t.co/dYFZD0W3qE'",b'DomesticMarine',[],3893
2021-10-23 16:02:06+00:00,b'How is this news?  Do we expect anything less from them? https://t.co/rejs3WN3Bj',b'tlwilsonsatx',[],3778
2021-10-23 16:02:04+00:00,b'Watchdog says \xe2\x80\x98substantial reason to believe\xe2\x80\x99 that congressman\xe2\x80\x99s wife used insider info in stock trade https://t.co/NCUZwzaFY2                REPUBLICAN',b'givmeagoodreson',[],140
2021-10-23 16:02:03+00:00,b'America\xe2\x80\x99s political scientists are worried about \xe2\x80\x9clethal partisanship\xe2\x80\x9d https://t.co/JRyV3MWFeq #politics https://t.co/UvGGWKRAQ9',b'vjack',['politics'],20653
2021-10-23 16:02:01+00:00,"b'\xe2\x80\x9cJustice Sonia Sotomayor criticized her colleagues for once again allowing the law to remain in effect\xe2\x80\xa6The expedited schedule, she wrote in a dissent, offers \xe2\x80\x99cold comfort\xe2\x80\x99 for women in Texas seeking abortion care \xe2\x80\x98who are entitled to relief now.\xe2\x80\x99\xe2\x80\x9d https://t.co/KfVD0Mmg4Z'",b'PPact',[],494057
2021-10-23 16:02:01+00:00,b'@IndiaToday #AryanKhan #ShahRukhKhan backstabbing India #NCB is neither #Politics nor following the law.',b'alpocstick',"['AryanKhan', 'ShahRukhKhan', 'NCB', 'Politics']",1
2021-10-23 16:02:01+00:00,"b'Junet Mohamed is the best example of loose cannons in Kenyan politics. From abusing albinos, to cows, and now threatening the people of Mount Kenya https://t.co/n090XX0QlA'",b'kunaniwakoli',[],3047
2021-10-23 16:02:00+00:00,"b""This is what TFG's presedential run was always about. Sadly, he may make serious bank off the sensationalism he brought to US politics. https://t.co/LjwDYXC76g""",b'barry_huck',[],973
2021-10-23 16:01:59+00:00,"b'More of this, please.   GOP Congressman Ends Floor Speech with \xe2\x80\x98Let\xe2\x80\x99s Go, Brandon\xe2\x80\x98 https://t.co/rJkXHxXIF0 via @BreitbartNews'",b'GraceGotYou',[],98
2021-10-23 16:01:58+00:00,"b'Women shouldn\xe2\x80\x99t be able to vote?!? Really \xe2\x81\xa6\xe2\x81\xa6Ann Coulter? It\xe2\x80\x99s the 21st century, try coming in from the 17th. \xe2\x81\xa6@AnnCoulter\xe2\x81\xa9 must be joking, right? #batshitcrazy #ignoredumbpeople  https://t.co/UkD3KdlJzs'",b'beenfaster',"['batshitcrazy', 'ignoredumbpeople']",51
2021-10-23 16:01:55+00:00,"b'@FoxNews It\xe2\x80\x99s nice to see shares of things for the holiday. Simple things like this is why I like Fox, yeah I lean red, but there\xe2\x80\x99s more to living than politics. I Don\xe2\x80\x99t watch CNN but I bet they don\xe2\x80\x99t  think of little things like this, producing memories and smiles within families.'",b'Adam68937372',[],0
2021-10-23 16:01:54+00:00,"b""@MattWalshBlog I agree. It's odd conservatives like the special. It's not that funny, and Chapelle's main point is still about racial grievance politics. Conservatives are too desperate for famous allies. Look how fast we embraced Nicki Minaj &amp; Jon Stewart. We're political sluts.""",b'William34322244',[],1
2021-10-23 16:01:54+00:00,"b'Covid-19: Easing of hospitality rules could be reversed, says Swann via @BBCNews   https://t.co/CnS3XefjIU   #NI #NHS #UK #pubs #hospitality #COVID19 #DeltaVariant #vaccines #economy #economics #workers #wages #jobs #families #Politics #politicalparties #recovery https://t.co/RsOTHICq7v'",b'ChuckDalldorf',"['NI', 'NHS', 'UK', 'pubs', 'hospitality', 'COVID19', 'DeltaVariant', 'vaccines', 'economy', 'economics', 'workers', 'wages', 'jobs', 'families', 'Politics', 'politicalparties', 'recovery']",4492
2021-10-23 16:01:51+00:00,b'@BBCNewsNI BBC THE COVID MINISTERS PROPAGANDA MACHINE#SWANN THE DR.DOOM OF POLITICS.',b'DVennard',[],453
2021-10-23 16:01:51+00:00,b'You have been an inspiration for many young people in Politics and Bureaucracy. @jam_kamal   #StandTallJamKamal',b'Metalhead_ze',['StandTallJamKamal'],145
2021-10-23 16:01:50+00:00,b'@Madeley \xe2\x80\x98He says my ideas on politics are very mature for my age\xe2\x80\x99',b'cardiffbites',[],4914
